,nazwa,okres,mln_EUR
24365,WASKO,2018-10,31.79
24366,ZPUE,2018-10,31.68
24367,CDRL,2018-10,31.59
24368,ERBUD,2018-10,31.36
24369,CIGAMES,2018-10,31.05
24370,MONNARI,2018-10,30.34
24371,ERGIS,2018-10,29.9
24372,APLISENS,2018-10,29.07
24373,OEX,2018-10,28.96
24374,ABADONRE,2018-10,28.77
24375,DECORA,2018-10,28.45
24376,IMS,2018-10,28.0
24377,KGL,2018-10,27.93
24378,PEPEES,2018-10,27.64
24379,ATENDE,2018-10,27.27
24380,HERKULES,2018-10,27.06
24381,PCM,2018-10,26.39
24382,IZOSTAL,2018-10,26.38
24383,ZUE,2018-10,26.05
24384,ABCDATA,2018-10,25.74
24385,JHMDEV,2018-10,25.72
24386,NOVITA,2018-10,25.4
24387,CNT,2018-10,25.39
24388,I2DEV,2018-10,25.31
24389,SYNEKTIK,2018-10,24.61
24390,ESSYSTEM,2018-10,24.54
24391,INTROL,2018-10,23.37
24392,BALTONA,2018-10,23.34
24393,ADIUVO,2018-10,22.9
24394,ELZAB,2018-10,22.73
24395,MEDIATEL,2018-10,22.36
24396,EMCINSMED,2018-10,22.08
24397,ALTUSTFI,2018-10,21.3
24398,PROTEKTOR,2018-10,20.86
24399,NETMEDIA,2018-10,20.83
24400,PEMANAGER,2018-10,20.55
24401,INSTALKRK,2018-10,20.27
24402,MASTERPHA,2018-10,20.25
24403,VINDEXUS,2018-10,20.05
24404,HYDROTOR,2018-10,19.6
24405,SONEL,2018-10,19.59
24406,CORMAY,2018-10,19.44
24407,POLMED,2018-10,19.15
24408,TERMOREX,2018-10,19.13
24409,ZAMET,2018-10,18.83
24410,URSUS,2018-10,18.79
24411,UNIMOT,2018-10,18.74
24412,MIRBUD,2018-10,18.66
24413,TORPOL,2018-10,18.56
24414,ORION,2018-10,17.87
24415,KREC,2018-10,17.76
24416,ARTIFEX,2018-10,17.74
24417,PLASTBOX,2018-10,17.24
24418,VIVID,2018-10,17.17
24419,BERLING,2018-10,17.02
24420,LUBAWA,2018-10,16.9
24421,BEDZIN,2018-10,16.65
24422,BIOMEDLUB,2018-10,16.39
24423,POLWAX,2018-10,16.17
24424,OTLOG,2018-10,15.79
24425,WORKSERV,2018-10,15.78
24426,BAHOLDING,2018-10,15.73
24427,RELPOL,2018-10,15.53
24428,BOWIM,2018-10,15.32
24429,APSENERGY,2018-10,15.29
24430,POZBUD,2018-10,15.27
24431,LENA,2018-10,15.16
24432,LIBET,2018-10,15.01
24433,SUWARY,2018-10,14.92
24434,BIK,2018-10,14.88
24435,PBG,2018-10,14.86
24436,ODLEWNIE,2018-10,14.79
24437,SESCOM,2018-10,14.55
24438,EUROTEL,2018-10,14.41
24439,MORIZON,2018-10,14.32
24440,KRVITAMIN,2018-10,14.26
24441,SEKO,2018-10,13.97
24442,GLCOSMED,2018-10,13.91
24443,GRODNO,2018-10,13.85
24444,LARQ,2018-10,13.84
24445,TRANSPOL,2018-10,13.71
24446,RANKPROGR,2018-10,13.56
24447,BBIDEV,2018-10,13.28
24448,VENTUREIN,2018-10,13.23
24449,WISTIL,2018-10,13.04
24450,4FUNMEDIA,2018-10,12.84
24451,HELIO,2018-10,12.58
24452,KPPD,2018-10,12.36
24453,INTERFERI,2018-10,12.24
24454,VOTUM,2018-10,12.19
24455,DELKO,2018-10,12.12
24456,FEERUM,2018-10,12.11
24457,ACTION,2018-10,12.02
24458,WOJAS,2018-10,11.94
24459,RADPOL,2018-10,11.84
24460,TOWERINVT,2018-10,11.53
24461,FASING,2018-10,11.44
24462,PROCHEM,2018-10,11.38
24463,RAFAMET,2018-10,11.37
24464,INTERSPPL,2018-10,11.3
24465,MOSTALWAR,2018-10,11.22
24466,KREZUS,2018-10,10.99
24467,MIRACULUM,2018-10,10.94
24468,SYGNITY,2018-10,10.91
24469,PRAGMAFA,2018-10,10.61
24470,HOLLYWOOD,2018-10,10.54
24471,STARHEDGE,2018-10,10.36
24472,EUCO,2018-10,10.21
24473,ESOTIQ,2018-10,10.05
24474,PRAGMAINK,2018-10,9.77
24475,SOHODEV,2018-10,9.75
24476,MAXCOM,2018-10,9.72
24477,TALEX,2018-10,9.63
24478,ERG,2018-10,9.63
24479,LSISOFT,2018-10,9.52
24480,MAKARONPL,2018-10,9.36
24481,PAMAPOL,2018-10,9.23
24482,CAPITAL,2018-10,9.22
24483,ELEKTROTI,2018-10,9.22
24484,AIRWAY,2018-10,9.17
24485,EKOEXPORT,2018-10,9.08
24486,IZOBLOK,2018-10,9.01
24487,OPTEAM,2018-10,8.93
24488,08OCTAVA,2018-10,8.89
24489,LABOPRINT,2018-10,8.73
24490,KCI,2018-10,8.55
24491,EFEKT,2018-10,8.27
24492,TBULL,2018-10,8.25
24493,IPOPEMA,2018-10,8.23
24494,MEDIACAP,2018-10,8.21
24495,GROCLIN,2018-10,8.21
24496,KOMPUTRON,2018-10,8.03
24497,MOSTALZAB,2018-10,7.92
24498,NOWAGALA,2018-10,7.79
24499,NANOGROUP,2018-10,7.79
24500,OPENFIN,2018-10,7.73
24501,SIMPLE,2018-10,7.72
24502,KOMPAP,2018-10,7.62
24503,ALTA,2018-10,7.52
24504,NTTSYSTEM,2018-10,7.48
24505,MEGARON,2018-10,7.48
24506,REDAN,2018-10,7.25
24507,PMPG,2018-10,6.97
24508,PATENTUS,2018-10,6.81
24509,PETROLINV,2018-10,6.77
24510,BETACOM,2018-10,6.62
24511,TESGAS,2018-10,6.55
24512,K2INTERNT,2018-10,6.54
24513,MEXPOLSKA,2018-10,6.49
24514,ARTERIA,2018-10,6.29
24515,SFINKS,2018-10,6.1
24516,PEMUG,2018-10,6.03
24517,REMAK,2018-10,5.64
24518,OTMUCHOW,2018-10,5.59
24519,EDINVEST,2018-10,5.55
24520,GINOROSSI,2018-10,5.34
24521,MWTRADE,2018-10,5.3
24522,SARE,2018-10,5.29
24523,ATLANTAPL,2018-10,5.15
24524,ENAP,2018-10,4.77
24525,CZTOREBKA,2018-10,4.68
24526,YOLO,2018-10,4.65
24527,ELKOP,2018-10,4.55
24528,QUANTUM,2018-10,4.54
24529,SKOTAN,2018-10,4.36
24530,PRIMETECH,2018-10,4.36
24531,ATREM,2018-10,4.33
24532,SOLAR,2018-10,4.23
24533,BUMECH,2018-10,4.09
24534,WINVEST,2018-10,4.05
24535,TXM,2018-10,4.04
24536,QUMAK,2018-10,4.01
24537,COMPERIA,2018-10,3.98
24538,SKYLINE,2018-10,3.88
24539,TRITON,2018-10,3.7
24540,WIKANA,2018-10,3.7
24541,WADEX,2018-10,3.62
24542,ENERGOINS,2018-10,3.62
24543,IALBGR,2018-10,3.55
24544,NORTCOAST,2018-10,3.47
24545,IQP,2018-10,3.3
24546,PROCAD,2018-10,3.27
24547,IFIRMA,2018-10,3.19
24548,ZASTAL,2018-10,3.09
24549,INVISTA,2018-10,2.9
24550,ATLANTIS,2018-10,2.77
24551,BRASTER,2018-10,2.75
24552,HUBSTYLE,2018-10,2.64
24553,SANWIL,2018-10,2.58
24554,SUNEX,2018-10,2.56
24555,HARPER,2018-10,2.5
24556,VISTAL,2018-10,2.43
24557,FON,2018-10,2.42
24558,JWWINVEST,2018-10,2.41
24559,KRAKCHEM,2018-10,2.41
24560,CCENERGY,2018-10,2.37
24561,AWBUD,2018-10,2.28
24562,DROZAPOL,2018-10,2.22
24563,DGA,2018-10,2.18
24564,HYPERION,2018-10,2.11
24565,IFCAPITAL,2018-10,2.05
24566,INC,2018-10,2.04
24567,IMPERA,2018-10,2.02
24568,ARCUS,2018-10,1.94
24569,STAPORKOW,2018-10,1.92
24570,CHEMOS,2018-10,1.9
24571,MUZA,2018-10,1.85
24572,PRIMAMODA,2018-10,1.85
24573,PLATYNINW,2018-10,1.78
24574,MOSTALPLC,2018-10,1.75
24575,ITMTRADE,2018-10,1.57
24576,IZOLACJA,2018-10,1.53
24577,SWISSMED,2018-10,1.51
24578,UNIMA,2018-10,1.5
24579,ABMSOLID,2018-10,1.47
24580,SETANTA,2018-10,1.37
24581,MOJ,2018-10,1.36
24582,IBSM,2018-10,1.21
24583,KBDOM,2018-10,1.15
24584,FMG,2018-10,1.1
24585,ZREMB,2018-10,0.99
24586,INDYGO,2018-10,0.95
24587,WILBO,2018-10,0.9
24588,RUBICON,2018-10,0.81
24589,CALATRAVA,2018-10,0.8
24590,PBSFINANSE,2018-10,0.8
24591,IDEON,2018-10,0.79
24592,RESBUD,2018-10,0.75
24593,IFSA,2018-10,0.73
24594,BUDOPOL,2018-10,0.72
24595,GRAVITON,2018-10,0.71
24596,06MAGNA,2018-10,0.64
24597,DROP,2018-10,0.61
24598,IDMSA,2018-10,0.6
24599,LARK,2018-10,0.55
24600,INDATA,2018-10,0.49
24601,PCGUARD,2018-10,0.44
24602,INTERBUD,2018-10,0.4
24603,FASTFIN,2018-10,0.4
24604,EVEREST,2018-10,0.32
24605,CUBEITG,2018-10,0.24
24606,SCOPAK,2018-10,0.21
24607,AMPLI,2018-10,0.17
24608,DREWEX,2018-10,0.14
24609,PROCHNIK,2018-10,0.12
24610,REGNON,2018-10,0.11
24611,REDWOOD,2018-10,0.05
24612,PKOBP,2018-11,11919.05
24613,PKNORLEN,2018-11,10975.85
24614,PGNIG,2018-11,8686.87
24615,PZU,2018-11,8628.39
24616,SANPL,2018-11,8466.12
24617,PEKAO,2018-11,6717.14
24618,INGBSK,2018-11,5512.81
24619,PGE,2018-11,5085.8
24620,KGHM,2018-11,4182.36
24621,MBANK,2018-11,4030.03
24622,LOTOS,2018-11,3534.24
24623,LPP,2018-11,3376.36
24624,CYFRPLSAT,2018-11,3347.99
24625,CDPROJEKT,2018-11,3185.78
24626,MILLENNIUM,2018-11,2604.14
24627,DINOPL,2018-11,2224.55
24628,HANDLOWY,2018-11,2095.23
24629,CCC,2018-11,2016.95
24630,JSW,2018-11,1795.22
24631,ALIOR,2018-11,1658.4
24632,BGZBNPP,2018-11,1573.7
24633,ORANGEPL,2018-11,1462.12
24634,ZYWIEC,2018-11,1106.04
24635,ENEA,2018-11,1100.93
24636,ORBIS,2018-11,966.56
24637,GTC,2018-11,946.7
24638,ASSECOPOL,2018-11,929.36
24639,TAURONPE,2018-11,919.08
24640,ENERGA,2018-11,877.28
24641,KRUK,2018-11,761.57
24642,GRUPAAZOTY,2018-11,755.57
24643,KETY,2018-11,753.11
24644,FAMUR,2018-11,750.2
24645,BUDIMEX,2018-11,702.16
24646,INTERCARS,2018-11,680.27
24647,EUROCASH,2018-11,548.17
24648,BENEFIT,2018-11,506.41
24649,CIECH,2018-11,503.61
24650,PFLEIDER,2018-11,479.56
24651,BOGDANKA,2018-11,440.79
24652,PKPCARGO,2018-11,433.21
24653,STALPROD,2018-11,422.71
24654,PCCROKITA,2018-11,386.85
24655,DOMDEV,2018-11,381.77
24656,ECHO,2018-11,370.33
24657,NETIA,2018-11,366.83
24658,GPW,2018-11,365.87
24659,WIRTUALNA,2018-11,335.26
24660,CLNPHARMA,2018-11,330.39
24661,CFI,2018-11,320.59
24662,PULAWY,2018-11,319.89
24663,DEBICA,2018-11,306.91
24664,COMARCH,2018-11,297.63
24665,WAWEL,2018-11,291.53
24666,ATAL,2018-11,288.75
24667,LCCORP,2018-11,281.65
24668,MABION,2018-11,271.19
24669,NEUCA,2018-11,270.97
24670,BORYSZEW,2018-11,265.71
24671,MENNICA,2018-11,232.42
24672,POLICE,2018-11,230.75
24673,KRUSZWICA,2018-11,222.35
24674,ALCHEMIA,2018-11,220.03
24675,PLAYWAY,2018-11,217.67
24676,SNIEZKA,2018-11,217.63
24677,PEP,2018-11,211.84
24678,AMICA,2018-11,205.87
24679,STALEXP,2018-11,190.18
24680,APATOR,2018-11,187.51
24681,MLPGROUP,2018-11,185.76
24682,ASSECOBS,2018-11,183.82
24683,SANOK,2018-11,179.2
24684,BOS,2018-11,173.31
24685,SELVITA,2018-11,167.52
24686,KOGENERA,2018-11,164.27
24687,ALUMETAL,2018-11,162.36
24688,LIVECHAT,2018-11,160.85
24689,VISTULA,2018-11,160.48
24690,NEWAG,2018-11,158.38
24691,POLIMEXMS,2018-11,156.08
24692,BEST,2018-11,155.56
24693,IMPEXMET,2018-11,149.68
24694,TSGAMES,2018-11,149.22
24695,11BIT,2018-11,137.54
24696,ASSECOSEE,2018-11,137.28
24697,TOYA,2018-11,132.58
24698,WIELTON,2018-11,131.43
24699,XTB,2018-11,128.59
24700,AGORA,2018-11,119.43
24701,MCI,2018-11,117.92
24702,FORTE,2018-11,115.46
24703,CPGROUP,2018-11,114.75
24704,BIOTON,2018-11,114.27
24705,AUTOPARTN,2018-11,111.61
24706,MANGATA,2018-11,107.69
24707,PHN,2018-11,99.29
24708,ACAUTOGAZ,2018-11,97.72
24709,ATMGRUPA,2018-11,94.31
24710,ULMA,2018-11,88.2
24711,GETBACK,2018-11,87.4
24712,COMP,2018-11,86.9
24713,ZEPAK,2018-11,86.47
24714,LENTEX,2018-11,83.59
24715,RAINBOW,2018-11,81.74
24716,ATM,2018-11,78.78
24717,GETINOBLE,2018-11,77.52
24718,BSCDRUK,2018-11,76.35
24719,POLNORD,2018-11,76.2
24720,ENTER,2018-11,75.65
24721,OPONEO.PL,2018-11,73.73
24722,LOKUM,2018-11,73.0
24723,PEKABEX,2018-11,72.7
24724,ARCHICOM,2018-11,71.7
24725,RAWLPLUG,2018-11,69.52
24726,FERRO,2018-11,67.34
24727,PBKM,2018-11,67.05
24728,AMBRA,2018-11,66.09
24729,ABPL,2018-11,66.03
24730,CELTIC,2018-11,65.58
24731,PGO,2018-11,63.97
24732,DEKPOL,2018-11,63.93
24733,PCCEXOL,2018-11,62.72
24734,PGSSOFT,2018-11,61.36
24735,OAT,2018-11,60.5
24736,VOXEL,2018-11,59.48
24737,FERRUM,2018-11,59.39
24738,WITTCHEN,2018-11,59.23
24739,R22,2018-11,55.2
24740,ARCTIC,2018-11,54.91
24741,RAFAKO,2018-11,52.87
24742,IMMOBILE,2018-11,52.7
24743,GOBARTO,2018-11,52.48
24744,STELMET,2018-11,51.33
24745,JWCONSTR,2018-11,50.95
24746,KINOPOL,2018-11,50.59
24747,COGNOR,2018-11,48.84
24748,INDYKPOL,2018-11,47.7
24749,BYTOM,2018-11,47.42
24750,ROPCZYCE,2018-11,46.98
24751,ENELMED,2018-11,46.97
24752,TARCZYNSKI,2018-11,46.81
24753,VIGOSYS,2018-11,45.88
24754,ASMGROUP,2018-11,45.72
24755,SELENAFM,2018-11,45.24
24756,ELEMENTAL,2018-11,44.5
24757,IDEABANK,2018-11,44.41
24758,TRAKCJA,2018-11,43.85
24759,STALPROFI,2018-11,43.64
24760,VANTAGE,2018-11,42.67
24761,INPRO,2018-11,42.0
24762,ORZBIALY,2018-11,40.36
24763,PANOVA,2018-11,39.62
24764,UNIBEP,2018-11,39.48
24765,CDRL,2018-11,37.96
24766,SKARBIEC,2018-11,37.84
24767,KONSSTALI,2018-11,37.8
24768,MOBRUK,2018-11,37.71
24769,DECORA,2018-11,37.41
24770,KREDYTIN,2018-11,36.98
24771,MDIENERGIA,2018-11,36.86
24772,SECOGROUP,2018-11,36.49
24773,ELBUDOWA,2018-11,36.07
24774,TIM,2018-11,35.91
24775,PCM,2018-11,34.97
24776,MARVIPOL,2018-11,34.85
24777,MONNARI,2018-11,34.26
24778,MLSYSTEM,2018-11,34.23
24779,PROJPRZEM,2018-11,33.47
24780,KANIA,2018-11,32.68
24781,ATENDE,2018-11,32.36
24782,MFO,2018-11,32.34
24783,MERCOR,2018-11,32.04
24784,APLISENS,2018-11,30.82
24785,RONSON,2018-11,30.58
24786,ZPUE,2018-11,30.02
24787,MERCATOR,2018-11,29.86
24788,ERBUD,2018-11,29.56
24789,ABADONRE,2018-11,29.05
24790,QUERCUS,2018-11,28.97
24791,MASTERPHA,2018-11,28.96
24792,OEX,2018-11,28.86
24793,GETIN,2018-11,28.31
24794,AILLERON,2018-11,28.28
24795,CIGAMES,2018-11,28.18
24796,KGL,2018-11,27.7
24797,PEPEES,2018-11,27.68
24798,HERKULES,2018-11,27.56
24799,IMS,2018-11,27.33
24800,ADIUVO,2018-11,27.3
24801,MEDICALG,2018-11,26.9
24802,CNT,2018-11,26.48
24803,JHMDEV,2018-11,25.81
24804,I2DEV,2018-11,25.55
24805,ERGIS,2018-11,25.48
24806,WASKO,2018-11,25.08
24807,NOVITA,2018-11,25.06
24808,IMPEL,2018-11,24.89
24809,ABCDATA,2018-11,24.82
24810,BALTONA,2018-11,24.35
24811,IZOSTAL,2018-11,24.35
24812,TORPOL,2018-11,23.83
24813,ALTUSTFI,2018-11,23.76
24814,ZUE,2018-11,23.62
24815,INTROL,2018-11,23.35
24816,ESSYSTEM,2018-11,22.78
24817,MEDIATEL,2018-11,22.57
24818,GLCOSMED,2018-11,22.19
24819,INSTALKRK,2018-11,21.73
24820,SONEL,2018-11,20.88
24821,EMCINSMED,2018-11,20.75
24822,PROTEKTOR,2018-11,20.7
24823,PEMANAGER,2018-11,20.51
24824,ELZAB,2018-11,20.12
24825,ORION,2018-11,19.68
24826,SYNEKTIK,2018-11,19.6
24827,MIRBUD,2018-11,19.42
24828,HYDROTOR,2018-11,19.34
24829,CORMAY,2018-11,19.23
24830,NETMEDIA,2018-11,19.21
24831,VINDEXUS,2018-11,18.99
24832,KREC,2018-11,18.34
24833,FEERUM,2018-11,17.78
24834,KRVITAMIN,2018-11,17.65
24835,ZAMET,2018-11,17.53
24836,BAHOLDING,2018-11,17.24
24837,BERLING,2018-11,17.02
24838,UNIMOT,2018-11,16.89
24839,PBG,2018-11,16.87
24840,EUROTEL,2018-11,16.86
24841,LUBAWA,2018-11,16.81
24842,PLASTBOX,2018-11,16.72
24843,POLWAX,2018-11,16.66
24844,POZBUD,2018-11,16.16
24845,BEDZIN,2018-11,16.15
24846,RELPOL,2018-11,16.13
24847,BIOMEDLUB,2018-11,15.82
24848,TRANSPOL,2018-11,15.76
24849,WORKSERV,2018-11,15.63
24850,LENA,2018-11,15.6
24851,APSENERGY,2018-11,15.5
24852,OTLOG,2018-11,15.38
24853,URSUS,2018-11,15.36
24854,BIK,2018-11,14.97
24855,SUWARY,2018-11,14.95
24856,ODLEWNIE,2018-11,14.26
24857,SESCOM,2018-11,14.19
24858,RANKPROGR,2018-11,14.13
24859,BBIDEV,2018-11,13.9
24860,BOWIM,2018-11,13.87
24861,GRODNO,2018-11,13.55
24862,TERMOREX,2018-11,13.49
24863,SEKO,2018-11,13.33
24864,ARTIFEX,2018-11,13.31
24865,4FUNMEDIA,2018-11,13.3
24866,WISTIL,2018-11,13.17
24867,LIBET,2018-11,12.94
24868,LARQ,2018-11,12.52
24869,HELIO,2018-11,12.47
24870,INTERFERI,2018-11,12.42
24871,DELKO,2018-11,12.26
24872,WOJAS,2018-11,12.23
24873,VENTUREIN,2018-11,12.17
24874,MORIZON,2018-11,11.88
24875,HOLLYWOOD,2018-11,11.69
24876,FASING,2018-11,11.52
24877,LABOPRINT,2018-11,11.51
24878,ACTION,2018-11,11.46
24879,PROCHEM,2018-11,11.39
24880,MIRACULUM,2018-11,11.33
24881,VIVID,2018-11,11.3
24882,PRAGMAFA,2018-11,11.1
24883,RADPOL,2018-11,10.97
24884,STARHEDGE,2018-11,10.87
24885,RAFAMET,2018-11,10.87
24886,MAXCOM,2018-11,10.57
24887,SYGNITY,2018-11,10.47
24888,INTERSPPL,2018-11,10.45
24889,VOTUM,2018-11,10.43
24890,SOHODEV,2018-11,10.12
24891,MOSTALWAR,2018-11,9.98
24892,LSISOFT,2018-11,9.65
24893,IZOBLOK,2018-11,9.45
24894,MAKARONPL,2018-11,9.44
24895,AIRWAY,2018-11,9.4
24896,TOWERINVT,2018-11,9.31
24897,EUCO,2018-11,9.29
24898,CAPITAL,2018-11,9.27
24899,NANOGROUP,2018-11,9.07
24900,EKOEXPORT,2018-11,8.94
24901,PRAGMAINK,2018-11,8.79
24902,OPTEAM,2018-11,8.76
24903,ELEKTROTI,2018-11,8.75
24904,TBULL,2018-11,8.67
24905,PAMAPOL,2018-11,8.67
24906,ESOTIQ,2018-11,8.59
24907,ERG,2018-11,8.57
24908,08OCTAVA,2018-11,8.48
24909,EFEKT,2018-11,8.46
24910,TESGAS,2018-11,8.44
24911,MOSTALZAB,2018-11,8.34
24912,TALEX,2018-11,8.29
24913,GROCLIN,2018-11,8.26
24914,KPPD,2018-11,8.09
24915,KCI,2018-11,7.99
24916,MEGARON,2018-11,7.87
24917,SIMPLE,2018-11,7.85
24918,NTTSYSTEM,2018-11,7.71
24919,MEDIACAP,2018-11,7.64
24920,IPOPEMA,2018-11,7.54
24921,KOMPUTRON,2018-11,7.51
24922,ALTA,2018-11,7.3
24923,KOMPAP,2018-11,7.15
24924,KREZUS,2018-11,7.14
24925,PETROLINV,2018-11,6.84
24926,K2INTERNT,2018-11,6.83
24927,PMPG,2018-11,6.8
24928,MEXPOLSKA,2018-11,6.66
24929,BETACOM,2018-11,6.64
24930,PEMUG,2018-11,6.16
24931,ARTERIA,2018-11,5.93
24932,SFINKS,2018-11,5.8
24933,REMAK,2018-11,5.78
24934,MWTRADE,2018-11,5.59
24935,PATENTUS,2018-11,5.5
24936,EDINVEST,2018-11,5.46
24937,ATLANTAPL,2018-11,5.4
24938,NOWAGALA,2018-11,5.36
24939,OTMUCHOW,2018-11,5.32
24940,PRIMETECH,2018-11,4.84
24941,ENAP,2018-11,4.82
24942,GINOROSSI,2018-11,4.81
24943,OPENFIN,2018-11,4.68
24944,YOLO,2018-11,4.53
24945,REDAN,2018-11,4.49
24946,WINVEST,2018-11,4.49
24947,QUANTUM,2018-11,4.44
24948,SARE,2018-11,4.27
24949,SKOTAN,2018-11,4.15
24950,SKYLINE,2018-11,4.13
24951,COMPERIA,2018-11,4.02
24952,CZTOREBKA,2018-11,4.02
24953,SOLAR,2018-11,3.92
24954,ATREM,2018-11,3.68
24955,WIKANA,2018-11,3.64
24956,BUMECH,2018-11,3.64
24957,WADEX,2018-11,3.62
24958,IALBGR,2018-11,3.58
24959,IFIRMA,2018-11,3.42
24960,TRITON,2018-11,3.38
24961,NORTCOAST,2018-11,3.36
24962,ENERGOINS,2018-11,3.31
24963,IQP,2018-11,3.23
24964,PROCAD,2018-11,3.2
24965,VISTAL,2018-11,3.18
24966,ATLANTIS,2018-11,3.15
24967,BRASTER,2018-11,3.12
24968,INVISTA,2018-11,3.03
24969,HUBSTYLE,2018-11,3.03
24970,SUNEX,2018-11,2.91
24971,ZASTAL,2018-11,2.87
24972,TXM,2018-11,2.81
24973,JWWINVEST,2018-11,2.56
24974,DGA,2018-11,2.47
24975,KRAKCHEM,2018-11,2.45
24976,IMPERA,2018-11,2.45
24977,SANWIL,2018-11,2.45
24978,CCENERGY,2018-11,2.4
24979,ELKOP,2018-11,2.3
24980,QUMAK,2018-11,2.26
24981,HARPER,2018-11,2.23
24982,HYPERION,2018-11,2.13
24983,DROZAPOL,2018-11,2.11
24984,ARCUS,2018-11,2.05
24985,PRIMAMODA,2018-11,2.02
24986,STAPORKOW,2018-11,1.97
24987,FON,2018-11,1.96
24988,INC,2018-11,1.94
24989,CHEMOS,2018-11,1.92
24990,IFCAPITAL,2018-11,1.89
24991,MUZA,2018-11,1.8
24992,PLATYNINW,2018-11,1.73
24993,MOSTALPLC,2018-11,1.62
24994,ITMTRADE,2018-11,1.58
24995,IZOLACJA,2018-11,1.54
24996,SETANTA,2018-11,1.54
24997,SWISSMED,2018-11,1.51
24998,AWBUD,2018-11,1.38
24999,MOJ,2018-11,1.35
25000,UNIMA,2018-11,1.31
25001,IBSM,2018-11,1.22
25002,KBDOM,2018-11,1.16
25003,FMG,2018-11,1.11
25004,ABMSOLID,2018-11,1.01
25005,ZREMB,2018-11,1.0
25006,INDYGO,2018-11,0.96
25007,WILBO,2018-11,0.91
25008,CALATRAVA,2018-11,0.8
25009,IDEON,2018-11,0.8
25010,GRAVITON,2018-11,0.76
25011,IDMSA,2018-11,0.74
25012,BUDOPOL,2018-11,0.73
25013,RUBICON,2018-11,0.71
25014,IFSA,2018-11,0.69
25015,PBSFINANSE,2018-11,0.68
25016,06MAGNA,2018-11,0.65
25017,RESBUD,2018-11,0.64
25018,LARK,2018-11,0.56
25019,DROP,2018-11,0.54
25020,FASTFIN,2018-11,0.52
25021,INDATA,2018-11,0.49
25022,PCGUARD,2018-11,0.44
25023,INTERBUD,2018-11,0.36
25024,EVEREST,2018-11,0.32
25025,CUBEITG,2018-11,0.17
25026,AMPLI,2018-11,0.17
25027,DREWEX,2018-11,0.13
25028,PROCHNIK,2018-11,0.12
25029,REGNON,2018-11,0.11
25030,SCOPAK,2018-11,0.07
25031,REDWOOD,2018-11,0.05
25032,PKOBP,2018-12,11482.12
25033,PKNORLEN,2018-12,10765.14
25034,PGNIG,2018-12,9292.32
25035,PZU,2018-12,8822.33
25036,SANPL,2018-12,8510.33
25037,PEKAO,2018-12,6658.11
25038,INGBSK,2018-12,5449.98
25039,PGE,2018-12,4351.42
25040,MBANK,2018-12,4179.61
25041,KGHM,2018-12,4136.94
25042,LOTOS,2018-12,3807.7
25043,LPP,2018-12,3384.19
25044,CYFRPLSAT,2018-12,3357.81
25045,CDPROJEKT,2018-12,3257.02
25046,MILLENNIUM,2018-12,2504.21
25047,DINOPL,2018-12,2186.96
25048,HANDLOWY,2018-12,2101.18
25049,CCC,2018-12,1851.98
25050,JSW,2018-12,1837.86
25051,BGZBNPP,2018-12,1663.95
25052,ALIOR,2018-12,1614.87
25053,ORANGEPL,2018-12,1462.96
25054,ZYWIEC,2018-12,1104.37
25055,ENEA,2018-12,1017.08
25056,ORBIS,2018-12,967.24
25057,GTC,2018-12,921.63
25058,TAURONPE,2018-12,893.22
25059,ASSECOPOL,2018-12,890.87
25060,ENERGA,2018-12,858.61
25061,KETY,2018-12,730.86
25062,FAMUR,2018-12,722.32
25063,GRUPAAZOTY,2018-12,719.8
25064,INTERCARS,2018-12,689.13
25065,KRUK,2018-12,688.77
25066,BUDIMEX,2018-12,674.96
25067,EUROCASH,2018-12,570.01
25068,BENEFIT,2018-12,561.54
25069,CIECH,2018-12,543.32
25070,PFLEIDER,2018-12,489.37
25071,PKPCARGO,2018-12,457.57
25072,STALPROD,2018-12,415.58
25073,BOGDANKA,2018-12,406.08
25074,NETIA,2018-12,390.49
25075,PCCROKITA,2018-12,376.1
25076,CFI,2018-12,371.32
25077,DOMDEV,2018-12,366.08
25078,GPW,2018-12,358.0
25079,WIRTUALNA,2018-12,355.8
25080,CLNPHARMA,2018-12,327.27
25081,ECHO,2018-12,312.14
25082,PULAWY,2018-12,300.72
25083,WAWEL,2018-12,291.09
25084,COMARCH,2018-12,287.71
25085,MABION,2018-12,276.53
25086,DEBICA,2018-12,274.97
25087,BORYSZEW,2018-12,262.51
25088,NEUCA,2018-12,257.92
25089,LCCORP,2018-12,255.19
25090,ATAL,2018-12,252.28
25091,MENNICA,2018-12,238.02
25092,POLICE,2018-12,235.63
25093,SNIEZKA,2018-12,227.58
25094,VISTULA,2018-12,220.44
25095,ALCHEMIA,2018-12,217.37
25096,ASSECOBS,2018-12,216.99
25097,PEP,2018-12,216.81
25098,KRUSZWICA,2018-12,208.64
25099,AMICA,2018-12,207.73
25100,PLAYWAY,2018-12,207.36
25101,SELVITA,2018-12,199.97
25102,APATOR,2018-12,184.92
25103,STALEXP,2018-12,184.14
25104,MLPGROUP,2018-12,170.3
25105,BOS,2018-12,158.99
25106,NEWAG,2018-12,155.52
25107,POLIMEXMS,2018-12,154.74
25108,ALUMETAL,2018-12,153.65
25109,LIVECHAT,2018-12,151.91
25110,SANOK,2018-12,150.77
25111,ASSECOSEE,2018-12,138.89
25112,WIELTON,2018-12,138.82
25113,KOGENERA,2018-12,138.7
25114,IMPEXMET,2018-12,138.4
